sampleId,year,cruise,trip,station,fishingtime,gearQuality,latPosStartDec,lonPosStartDec,latPosEndDec,lonPosEndDec,latPosStartText,lonPosStartText,latPosEndText,lonPosEndText,distancepositions,dfuarea,db_square,sq_mark,square,datestart,timestart,dateend,timeend,new_position,Area,gear
82412,2008,L151,1,1,2,V,55.483333,4.410833,55.483333,4.410833,55.29.00   N,004.24.65   E,55.29.00   N,004.24.65   E,0,4B,39F4,Ens,39F4,07/12/2008,03:28,07/12/2008,03:30,3964.03,1,VVNY
91971,2010,R500,1,93,10,V,55.421833,4.063666,55.4165,4.0695,55.25.31   N,004.03.82   E,55.24.99   N,004.04.17   E,0.376,4B,39F4,Ens,39F4,27/11/2010,20:59,27/11/2010,21:09,3964.01,1,DK2
91970,2010,R500,1,92,10,V,55.419,4.07,55.419,4.0585,55.25.14   N,004.04.20   E,55.25.14   N,004.03.51   E,0.391,4B,39F4,Ens,39F4,27/11/2010,20:38,27/11/2010,20:48,3964.01,1,DK2
82414,2008,L151,1,2,10,V,55.4755,4.409,55.485833,4.41,55.28.53   N,004.24.54   E,55.29.15   N,004.24.60   E,0.621,4B,39F4,Ens,39F4,07/12/2008,04:10,07/12/2008,04:20,3964.03,1,DK2
82415,2008,L151,1,3,10,V,55.4845,4.4145,55.481,4.404666,55.29.07   N,004.24.87   E,55.28.86   N,004.24.28   E,0.395,4B,39F4,Ens,39F4,07/12/2008,04:29,07/12/2008,04:39,3964.03,1,DK2
91972,2010,R500,1,94,10,V,55.415333,4.064166,55.4215,4.067833,55.24.92   N,004.03.85   E,55.25.29   N,004.04.07   E,0.39,4B,39F4,Ens,39F4,27/11/2010,21:16,27/11/2010,21:26,3964.01,1,DK2
82416,2008,L151,1,4,10,V,55.483333,4.4055,55.483166,4.416666,55.29.00   N,004.24.33   E,55.28.99   N,004.25.00   E,0.38,4B,39F4,Ens,39F4,07/12/2008,04:50,07/12/2008,05:00,3964.03,1,DK2
82419,2008,L151,1,7,10,V,55.480833,4.41,55.488,4.410166,55.28.85   N,004.24.60   E,55.29.28   N,004.24.61   E,0.43,4B,39F4,Ens,39F4,07/12/2008,05:54,07/12/2008,06:04,3964.03,1,DK1
91799,2010,R500,1,7,10,V,55.419166,4.319666,55.413666,4.313666,55.25.15   N,004.19.18   E,55.24.82   N,004.18.82   E,0.388,4B,39F4,Ens,39F4,23/11/2010,05:35,23/11/2010,05:45,3964.02,1,DK2
91798,2010,R500,1,6,10,V,55.4135,4.319,55.419833,4.315333,55.24.81   N,004.19.14   E,55.25.19   N,004.18.92   E,0.4,4B,39F4,Ens,39F4,23/11/2010,05:16,23/11/2010,05:26,3964.02,1,DK2
91797,2010,R500,1,5,10,V,55.416,4.3155,55.4145,4.3255,55.24.96   N,004.18.93   E,55.24.87   N,004.19.53   E,0.352,4B,39F4,Ens,39F4,23/11/2010,04:59,23/11/2010,05:09,3964.02,1,DK2
91796,2010,R500,1,4,10,I,55.417833,4.3205,55.413666,4.311333,55.25.07   N,004.19.23   E,55.24.82   N,004.18.68   E,0.4,4B,39F4,Ens,39F4,23/11/2010,04:40,23/11/2010,04:50,3964.02,1,DK2
91795,2010,R500,1,3,10,V,55.477333,4.410833,55.487166,4.410166,55.28.64   N,004.24.65   E,55.29.23   N,004.24.61   E,0.59,4B,39F4,Ens,39F4,23/11/2010,03:47,23/11/2010,03:57,3964.03,1,DK2
91794,2010,R500,1,2,10,V,55.484166,4.406,55.481833,4.416666,55.29.05   N,004.24.36   E,55.28.91   N,004.25.00   E,0.389,4B,39F4,Ens,39F4,23/11/2010,03:29,23/11/2010,03:39,3964.03,1,DK2
91793,2010,R500,1,1,10,V,55.4855,4.415833,55.481833,4.4065,55.29.13   N,004.24.95   E,55.28.91   N,004.24.39   E,0.386,4B,39F4,Ens,39F4,23/11/2010,03:07,23/11/2010,03:17,3964.03,1,DK2
92647,2010,L610,1,199,0,V,55.301333,6.818166,55.301333,6.818166,55.18.08   N,006.49.09   E,55.18.08   N,006.49.09   E,0,4B,39F6,Ens,39F6,06/12/2010,20:00,06/12/2010,20:00,3966.03,2,DK1
92648,2010,L610,1,200,0,V,55.300833,6.82,55.300833,6.82,55.18.05   N,006.49.20   E,55.18.05   N,006.49.20   E,0,4B,39F6,Ens,39F6,06/12/2010,20:00,06/12/2010,20:00,3966.03,2,DK1
92652,2010,L610,1,204,10,V,55.096666,6.910833,55.098333,6.8945,55.05.80   N,006.54.65   E,55.05.90   N,006.53.67   E,0.569,4B,39F6,Ens,39F6,06/12/2010,23:18,06/12/2010,23:28,3966.05,2,DK2
92653,2010,L610,1,205,10,V,55.101166,6.895,55.093833,6.905833,55.06.07   N,006.53.70   E,55.05.63   N,006.54.35   E,0.576,4B,39F6,Ens,39F6,06/12/2010,23:34,06/12/2010,23:44,3966.05,2,DK2
92654,2010,L610,1,206,10,V,55.094666,6.901,55.103,6.904833,55.05.68   N,006.54.06   E,55.06.18   N,006.54.29   E,0.517,4B,39F6,Ens,39F6,06/12/2010,23:50,07/12/2010,00:00,3966.05,2,DK2
92651,2010,L610,1,203,10,V,55.175333,6.871,55.184166,6.873333,55.10.52   N,006.52.26   E,55.11.05   N,006.52.40   E,0.536,4B,39F6,Ens,39F6,06/12/2010,21:44,06/12/2010,21:54,3966.04,2,DK2
92649,2010,L610,1,201,10,V,55.183166,6.877833,55.179,6.862833,55.10.99   N,006.52.67   E,55.10.74   N,006.51.77   E,0.571,4B,39F6,Ens,39F6,06/12/2010,21:06,06/12/2010,21:16,3966.04,2,DK2
92650,2010,L610,1,202,10,V,55.182166,6.863,55.176166,6.876333,55.10.93   N,006.51.78   E,55.10.57   N,006.52.58   E,0.582,4B,39F6,Ens,39F6,06/12/2010,21:25,06/12/2010,21:35,3966.04,2,DK2
92646,2010,L610,1,198,0,V,55.3015,6.817333,55.3015,6.817333,55.18.09   N,006.49.04   E,55.18.09   N,006.49.04   E,0,4B,39F6,Ens,39F6,06/12/2010,20:00,06/12/2010,20:00,3966.03,2,DK1
92645,2010,L610,1,197,10,V,55.303,6.8235,55.299833,6.825666,55.18.18   N,006.49.41   E,55.17.99   N,006.49.54   E,0.204,4B,39F6,Ens,39F6,06/12/2010,18:55,06/12/2010,19:05,3966.03,2,DK2
92644,2010,L610,1,196,10,V,55.3025,6.812833,55.2985,6.8265,55.18.15   N,006.48.77   E,55.17.91   N,006.49.59   E,0.525,4B,39F6,Ens,39F6,06/12/2010,18:37,06/12/2010,18:47,3966.03,2,DK2
92643,2010,L610,1,195,10,V,55.303,6.8235,55.299833,6.825666,55.18.18   N,006.49.41   E,55.17.99   N,006.49.54   E,0.204,4B,39F6,Ens,39F6,06/12/2010,18:20,06/12/2010,18:30,3966.03,2,DK2
92642,2010,L610,1,194,0,V,55.365333,6.8385,55.365333,6.8385,55.21.92   N,006.50.31   E,55.21.92   N,006.50.31   E,0,4B,39F6,Ens,39F6,06/12/2010,17:00,06/12/2010,17:00,3966.01,2,DK1
92641,2010,L610,1,193,0,V,55.365,6.8365,55.365,6.8365,55.21.90   N,006.50.19   E,55.21.90   N,006.50.19   E,0,4B,39F6,Ens,39F6,06/12/2010,17:00,06/12/2010,17:00,3966.01,2,DK1
92640,2010,L610,1,192,0,V,55.365166,6.8355,55.365166,6.8355,55.21.91   N,006.50.13   E,55.21.91   N,006.50.13   E,0,4B,39F6,Ens,39F6,06/12/2010,17:00,06/12/2010,17:00,3966.01,2,DK1
92639,2010,L610,1,191,10,V,55.366333,6.828833,55.3635,6.8435,55.21.98   N,006.49.73   E,55.21.81   N,006.50.61   E,0.528,4B,39F6,Ens,39F6,06/12/2010,16:28,06/12/2010,16:38,3966.01,2,DK2
92638,2010,L610,1,190,10,V,55.369,6.845166,55.364333,6.829666,55.22.14   N,006.50.71   E,55.21.86   N,006.49.78   E,0.598,4B,39F6,Ens,39F6,06/12/2010,16:07,06/12/2010,16:17,3966.01,2,DK2
92637,2010,L610,1,189,10,V,55.3605,6.8315,55.3695,6.840333,55.21.63   N,006.49.89   E,55.22.17   N,006.50.42   E,0.618,4B,39F6,Ens,39F6,06/12/2010,15:48,06/12/2010,15:58,3966.01,2,DK2
92902,2010,L610,1,263,10,V,55.227833,7.12,55.225666,7.134,55.13.67   N,007.07.20   E,55.13.54   N,007.08.04   E,0.496,4B,39F7,Ens,39F7,10/12/2010,01:15,10/12/2010,01:25,3967.05,2,DK2
92901,2010,L610,1,262,10,V,55.229,7.1355,55.225666,7.119833,55.13.74   N,007.08.13   E,55.13.54   N,007.07.19   E,0.572,4B,39F7,Ens,39F7,10/12/2010,00:57,10/12/2010,01:07,3967.05,2,DK2
92900,2010,L610,1,261,10,V,55.223833,7.124166,55.231,7.1295,55.13.43   N,007.07.45   E,55.13.86   N,007.07.77   E,0.467,4B,39F7,Ens,39F7,10/12/2010,00:40,10/12/2010,00:50,3967.05,2,DK2
92899,2010,L610,1,260,10,V,55.122833,7.2895,55.1245,7.304666,55.07.37   N,007.17.37   E,55.07.47   N,007.18.28   E,0.53,4B,39F7,Ens,39F7,09/12/2010,22:25,09/12/2010,22:35,3967.02,2,DK2
92898,2010,L610,1,259,10,V,55.126333,7.297666,55.1215,7.289666,55.07.58   N,007.17.86   E,55.07.29   N,007.17.38   E,0.399,4B,39F7,Ens,39F7,09/12/2010,22:09,09/12/2010,22:19,3967.02,2,DK2
92897,2010,L610,1,258,10,V,55.121333,7.302,55.127666,7.2905,55.07.28   N,007.18.12   E,55.07.66   N,007.17.43   E,0.548,4B,39F7,Ens,39F7,09/12/2010,21:52,09/12/2010,22:02,3967.02,2,DK2
92895,2010,L610,1,257,10,V,55.128833,7.521833,55.135833,7.529333,55.07.73   N,007.31.31   E,55.08.15   N,007.31.76   E,0.492,4B,39F7,Ens,39F7,09/12/2010,19:52,09/12/2010,20:02,3967.06,2,DK2
92894,2010,L610,1,256,10,V,55.1365,7.522833,55.129166,7.517333,55.08.19   N,007.31.37   E,55.07.75   N,007.31.04   E,0.479,4B,39F7,Ens,39F7,09/12/2010,19:37,09/12/2010,19:47,3967.06,2,DK2
92893,2010,L610,1,255,10,V,55.118166,7.534333,55.1345,7.519666,55.07.09   N,007.32.06   E,55.08.07   N,007.31.18   E,1.102,4B,39F7,Ens,39F7,09/12/2010,19:20,09/12/2010,19:30,3967.06,2,DK2
91979,2010,R500,1,101,10,V,55.997166,5.300166,56.000833,5.308833,55.59.83   N,005.18.01   E,56.00.05   N,005.18.53   E,0.364,4B,40F5,Ens,40F5,28/11/2010,17:28,28/11/2010,17:38,4065.03,1,DK2
91975,2010,R500,1,97,10,V,55.785,5.064,55.778833,5.063833,55.47.10   N,005.03.84   E,55.46.73   N,005.03.83   E,0.37,4B,40F5,Ens,40F5,28/11/2010,03:14,28/11/2010,03:24,4065.01,1,DK2
91978,2010,R500,1,100,10,V,55.894333,5.148333,55.888,5.148,55.53.66   N,005.08.90   E,55.53.28   N,005.08.88   E,0.38,4B,40F5,Ens,40F5,28/11/2010,16:11,28/11/2010,16:21,4065.02,1,DK2
82708,2008,L151,1,111,10,V,55.996666,5.299166,56.002,5.304333,55.59.80   N,005.17.95   E,56.00.12   N,005.18.26   E,0.364,4B,40F5,Ens,40F5,11/12/2008,21:09,11/12/2008,21:19,4065.03,1,DK1
82707,2008,L151,1,110,10,V,56.001833,5.299666,55.996166,5.303833,56.00.11   N,005.17.98   E,55.59.77   N,005.18.23   E,0.367,4B,41F5,Forskellige,40F5,11/12/2008,20:51,11/12/2008,21:01,4065.03,1,DK1
82706,2008,L151,1,109,10,V,55.997666,5.306666,55.999,5.296,55.59.86   N,005.18.40   E,55.59.94   N,005.17.76   E,0.366,4B,40F5,Ens,40F5,11/12/2008,20:34,11/12/2008,20:44,4065.03,1,DK1
82705,2008,L151,1,108,0,V,55.9985,5.301166,55.9985,5.301166,55.59.91   N,005.18.07   E,55.59.91   N,005.18.07   E,0,4B,40F5,Ens,40F5,11/12/2008,20:24,11/12/2008,20:24,4065.03,1,VVNY
82704,2008,L151,1,107,10,V,55.8875,5.144166,55.891833,5.151333,55.53.25   N,005.08.65   E,55.53.51   N,005.09.08   E,0.354,4B,40F5,Ens,40F5,11/12/2008,19:13,11/12/2008,19:23,4065.02,1,DK1
82703,2008,L151,1,106,10,V,55.894,5.146833,55.888,5.151333,55.53.64   N,005.08.81   E,55.53.28   N,005.09.08   E,0.39,4B,40F5,Ens,40F5,11/12/2008,18:57,11/12/2008,19:07,4065.02,1,DK1
82702,2008,L151,1,105,10,V,55.890166,5.1555,55.890666,5.1445,55.53.41   N,005.09.33   E,55.53.44   N,005.08.67   E,0.371,4B,40F5,Ens,40F5,11/12/2008,18:40,11/12/2008,18:50,4065.02,1,DK1
82701,2008,L151,1,104,0,V,55.8905,5.149,55.8905,5.149,55.53.43   N,005.08.94   E,55.53.43   N,005.08.94   E,0,4B,40F5,Ens,40F5,11/12/2008,18:31,11/12/2008,18:31,4065.02,1,VVNY
82700,2008,L151,1,103,10,V,55.783,5.069333,55.780333,5.060166,55.46.98   N,005.04.16   E,55.46.82   N,005.03.61   E,0.348,4B,40F5,Ens,40F5,11/12/2008,17:28,11/12/2008,17:38,4065.01,1,DK1
82699,2008,L151,1,102,10,V,55.778833,5.064666,55.785,5.066,55.46.73   N,005.03.88   E,55.47.10   N,005.03.96   E,0.372,4B,40F5,Ens,40F5,11/12/2008,17:11,11/12/2008,17:21,4065.01,1,DK1
82698,2008,L151,1,101,10,V,55.7835,5.060166,55.780666,5.069333,55.47.01   N,005.03.61   E,55.46.84   N,005.04.16   E,0.353,4B,40F5,Ens,40F5,11/12/2008,16:54,11/12/2008,17:04,4065.01,1,DK1
82697,2008,L151,1,100,0,V,55.781333,5.063833,55.781333,5.063833,55.46.88   N,005.03.83   E,55.46.88   N,005.03.83   E,0,4B,40F5,Ens,40F5,11/12/2008,16:46,11/12/2008,16:46,4065.01,1,VVNY
91981,2010,R500,1,103,10,V,56.0015,5.298666,55.996333,5.3065,56.00.09   N,005.17.92   E,55.59.78   N,005.18.39   E,0.406,4B,41F5,Forskellige,40F5,28/11/2010,18:04,28/11/2010,18:14,4065.03,1,DK2
91980,2010,R500,1,102,10,V,55.997666,5.307166,55.999333,5.2955,55.59.86   N,005.18.43   E,55.59.96   N,005.17.73   E,0.404,4B,40F5,Ens,40F5,28/11/2010,17:46,28/11/2010,17:56,4065.03,1,DK2
91977,2010,R500,1,99,10,V,55.888,5.152166,55.8925,5.143666,55.53.28   N,005.09.13   E,55.53.55   N,005.08.62   E,0.393,4B,40F5,Ens,40F5,28/11/2010,15:54,28/11/2010,16:04,4065.02,1,DK2
91976,2010,R500,1,98,10,V,55.889666,5.1425,55.890833,5.1535,55.53.38   N,005.08.55   E,55.53.45   N,005.09.21   E,0.376,4B,40F5,Ens,40F5,28/11/2010,15:35,28/11/2010,15:45,4065.02,1,DK2
91974,2010,R500,1,96,10,V,55.7795,5.067166,55.784,5.058666,55.46.77   N,005.04.03   E,55.47.04   N,005.03.52   E,0.394,4B,40F5,Ens,40F5,28/11/2010,02:55,28/11/2010,03:05,4065.01,1,DK2
91973,2010,R500,1,95,10,V,55.781333,5.059666,55.7825,5.071333,55.46.88   N,005.03.58   E,55.46.95   N,005.04.28   E,0.4,4B,40F5,Ens,40F5,28/11/2010,02:37,28/11/2010,02:47,4065.01,1,DK2
87188,2009,R500,1,112,10,V,55.78,5.070166,55.783,5.061333,55.46.80   N,005.04.21   E,55.46.98   N,005.03.68   E,0.348,4B,40F5,Ens,40F5,30/11/2009,16:19,30/11/2009,16:29,4065.01,1,DK2
87192,2009,R500,1,116,10,V,55.889333,5.155,55.892,5.144166,55.53.36   N,005.09.30   E,55.53.52   N,005.08.65   E,0.398,4B,40F5,Ens,40F5,30/11/2009,18:21,30/11/2009,18:31,4065.02,1,DK2
87194,2009,R500,1,118,10,V,55.887166,5.143666,55.8925,5.15,55.53.23   N,005.08.62   E,55.53.55   N,005.09.00   E,0.384,4B,40F5,Ens,40F5,30/11/2009,18:59,30/11/2009,19:09,4065.02,1,DK2
87198,2009,R500,1,122,10,V,55.996333,5.296666,56,5.305333,55.59.78   N,005.17.80   E,56.00.00   N,005.18.32   E,0.364,4B,40F5,Ens,40F5,30/11/2009,21:23,30/11/2009,21:33,4065.03,1,DK2
87197,2009,R500,1,121,10,V,56.000166,5.303333,55.9945,5.305333,56.00.01   N,005.18.20   E,55.59.67   N,005.18.32   E,0.346,4B,41F5,Forskellige,40F5,30/11/2009,21:04,30/11/2009,21:14,4065.03,1,DK2
87196,2009,R500,1,120,10,V,55.995666,5.305333,56.000833,5.299166,55.59.74   N,005.18.32   E,56.00.05   N,005.17.95   E,0.372,4B,40F5,Ens,40F5,30/11/2009,20:45,30/11/2009,20:55,4065.03,1,DK2
87195,2009,R500,1,119,0,V,55.9975,5.3015,55.9975,5.3015,55.59.85   N,005.18.09   E,55.59.85   N,005.18.09   E,0,4B,40F5,Ens,40F5,30/11/2009,20:37,30/11/2009,20:37,4065.03,1,VVNY
87193,2009,R500,1,117,10,V,55.8925,5.148333,55.886333,5.1485,55.53.55   N,005.08.90   E,55.53.18   N,005.08.91   E,0.37,4B,40F5,Ens,40F5,30/11/2009,18:38,30/11/2009,18:48,4065.02,1,DK2
87191,2009,R500,1,115,0,V,55.723333,5.147,55.723333,5.147,55.43.40   N,005.08.82   E,55.43.40   N,005.08.82   E,0,4B,40F5,Ens,40F5,30/11/2009,18:13,30/11/2009,18:13,4065.02,1,VVNY
87190,2009,R500,1,114,10,V,55.779333,5.0605,55.7835,5.068333,55.46.76   N,005.03.63   E,55.47.01   N,005.04.10   E,0.364,4B,40F5,Ens,40F5,30/11/2009,16:55,30/11/2009,17:05,4065.01,1,DK2
87189,2009,R500,1,113,10,V,55.7845,5.065166,55.778333,5.064833,55.47.07   N,005.03.91   E,55.46.70   N,005.03.89   E,0.37,4B,40F5,Ens,40F5,30/11/2009,16:36,30/11/2009,16:46,4065.01,1,DK2
87187,2009,R500,1,111,0,V,55.781333,5.064166,55.781333,5.064166,55.46.88   N,005.03.85   E,55.46.88   N,005.03.85   E,0,4B,40F5,Ens,40F5,30/11/2009,16:06,30/11/2009,16:06,4065.01,1,VVNY
92908,2010,L610,1,269,10,V,55.8555,7.584166,55.8505,7.599,55.51.33   N,007.35.05   E,55.51.03   N,007.35.94   E,0.583,4B,40F7,Ens,40F7,10/12/2010,17:50,10/12/2010,18:00,4067.01,2,DK2
92907,2010,L610,1,268,10,V,55.853333,7.600666,55.8525,7.5835,55.51.20   N,007.36.04   E,55.51.15   N,007.35.01   E,0.58,4B,40F7,Ens,40F7,10/12/2010,17:34,10/12/2010,17:44,4067.01,2,DK2
92906,2010,L610,1,267,10,V,55.850666,7.586,55.854666,7.597833,55.51.04   N,007.35.16   E,55.51.28   N,007.35.87   E,0.465,4B,40F7,Ens,40F7,10/12/2010,17:20,10/12/2010,17:30,4067.01,2,DK2
92905,2010,L610,1,266,10,V,55.7195,7.613,55.727333,7.626333,55.43.17   N,007.36.78   E,55.43.64   N,007.37.58   E,0.651,4B,40F7,Ens,40F7,10/12/2010,15:59,10/12/2010,16:09,4067.02,2,DK2
92904,2010,L610,1,265,10,V,55.723,7.623333,55.716166,7.612666,55.43.38   N,007.37.40   E,55.42.97   N,007.36.76   E,0.546,4B,40F7,Ens,40F7,10/12/2010,15:43,10/12/2010,15:53,4067.02,2,DK2
92903,2010,L610,1,264,10,V,55.714,7.620333,55.722,7.618833,55.42.84   N,007.37.22   E,55.43.32   N,007.37.13   E,0.482,4B,40F7,Ens,40F7,10/12/2010,15:27,10/12/2010,15:37,4067.02,2,DK2
92636,2010,L610,1,188,0,V,55.625333,7.426166,55.625333,7.426166,55.37.52   N,007.25.57   E,55.37.52   N,007.25.57   E,0,4B,40F7,Ens,40F7,06/12/2010,03:00,06/12/2010,03:00,4067.07,2,DK1
92635,2010,L610,1,187,0,V,55.625666,7.425,55.625666,7.425,55.37.54   N,007.25.50   E,55.37.54   N,007.25.50   E,0,4B,40F7,Ens,40F7,06/12/2010,03:00,06/12/2010,03:00,4067.07,2,DK1
92634,2010,L610,1,186,0,V,55.625833,7.424,55.625833,7.424,55.37.55   N,007.25.44   E,55.37.55   N,007.25.44   E,0,4B,40F7,Ens,40F7,06/12/2010,03:00,06/12/2010,03:00,4067.07,2,DK1
92633,2010,L610,1,185,10,V,55.622333,7.421833,55.631166,7.428666,55.37.34   N,007.25.31   E,55.37.87   N,007.25.72   E,0.578,4B,40F7,Ens,40F7,06/12/2010,02:20,06/12/2010,02:30,4067.07,2,DK2
92632,2010,L610,1,184,10,V,55.6305,7.422166,55.622166,7.425666,55.37.83   N,007.25.33   E,55.37.33   N,007.25.54   E,0.514,4B,40F7,Ens,40F7,06/12/2010,02:00,06/12/2010,02:10,4067.07,2,DK2
92631,2010,L610,1,183,10,V,55.6275,7.428333,55.623833,7.4185,55.37.65   N,007.25.70   E,55.37.43   N,007.25.11   E,0.399,4B,40F7,Ens,40F7,06/12/2010,01:28,06/12/2010,01:38,4067.07,2,DK2
92630,2010,L610,1,182,0,V,55.828333,7.413333,55.828333,7.413333,55.49.70   N,007.24.80   E,55.49.70   N,007.24.80   E,0,4B,40F7,Ens,40F7,06/12/2010,00:00,06/12/2010,00:00,4067.04,2,DK1
92629,2010,L610,1,181,0,V,55.829333,7.414833,55.829333,7.414833,55.49.76   N,007.24.89   E,55.49.76   N,007.24.89   E,0,4B,40F7,Ens,40F7,06/12/2010,00:00,06/12/2010,00:00,4067.04,2,DK1
92628,2010,L610,1,180,0,V,55.829333,7.412833,55.829333,7.412833,55.49.76   N,007.24.77   E,55.49.76   N,007.24.77   E,0,4B,40F7,Ens,40F7,06/12/2010,00:00,06/12/2010,00:00,4067.04,2,DK1
92627,2010,L610,1,179,10,V,55.827833,7.402333,55.8295,7.419833,55.49.67   N,007.24.14   E,55.49.77   N,007.25.19   E,0.598,4B,40F7,Ens,40F7,05/12/2010,22:44,05/12/2010,22:54,4067.04,2,DK2
92626,2010,L610,1,178,10,V,55.834666,7.416333,55.825666,7.408166,55.50.08   N,007.24.98   E,55.49.54   N,007.24.49   E,0.606,4B,40F7,Ens,40F7,05/12/2010,22:24,05/12/2010,22:34,4067.04,2,DK2
92625,2010,L610,1,177,10,V,55.825833,7.420166,55.831833,7.407333,55.49.55   N,007.25.21   E,55.49.91   N,007.24.44   E,0.563,4B,40F7,Ens,40F7,05/12/2010,22:04,05/12/2010,22:14,4067.04,2,DK2
92624,2010,L610,1,176,0,V,55.859833,7.129666,55.859833,7.129666,55.51.59   N,007.07.78   E,55.51.59   N,007.07.78   E,0,4B,40F7,Ens,40F7,05/12/2010,20:00,05/12/2010,20:00,4067.1,2,DK1
92623,2010,L610,1,175,0,V,55.926833,7.1305,55.926833,7.1305,55.55.61   N,007.07.83   E,55.55.61   N,007.07.83   E,0,4B,40F7,Ens,40F7,05/12/2010,20:00,05/12/2010,20:00,4067.1,2,DK1
92622,2010,L610,1,174,0,V,55.861,7.121833,55.861,7.121833,55.51.66   N,007.07.31   E,55.51.66   N,007.07.31   E,0,4B,40F7,Ens,40F7,05/12/2010,20:00,05/12/2010,20:00,4067.1,2,DK1
92621,2010,L610,1,173,10,V,55.862166,7.129666,55.865166,7.13,55.51.73   N,007.07.78   E,55.51.91   N,007.07.80   E,0.18,4B,40F7,Ens,40F7,05/12/2010,19:28,05/12/2010,19:38,4067.1,2,DK2
92620,2010,L610,1,172,10,V,55.8645,7.125,55.857666,7.135166,55.51.87   N,007.07.50   E,55.51.46   N,007.08.11   E,0.534,4B,40F7,Ens,40F7,05/12/2010,19:07,05/12/2010,19:17,4067.1,2,DK2
92619,2010,L610,1,171,10,V,55.862166,7.137333,55.862,7.122,55.51.73   N,007.08.24   E,55.51.72   N,007.07.32   E,0.516,4B,40F7,Ens,40F7,05/12/2010,18:50,05/12/2010,19:00,4067.1,2,DK2
92618,2010,L610,1,170,0,V,55.976666,7.259166,55.976666,7.259166,55.58.60   N,007.15.55   E,55.58.60   N,007.15.55   E,0,4B,40F7,Ens,40F7,05/12/2010,17:00,05/12/2010,17:00,4067.05,2,DK1
92617,2010,L610,1,169,0,V,55.976166,7.260333,55.976166,7.260333,55.58.57   N,007.15.62   E,55.58.57   N,007.15.62   E,0,4B,40F7,Ens,40F7,05/12/2010,17:00,05/12/2010,17:00,4067.05,2,DK1
92616,2010,L610,1,168,0,V,55.976,7.261,55.976,7.261,55.58.56   N,007.15.66   E,55.58.56   N,007.15.66   E,0,4B,40F7,Ens,40F7,05/12/2010,17:00,05/12/2010,17:00,4067.05,2,DK1
92615,2010,L610,1,167,10,V,55.976666,7.258833,55.979666,7.256166,55.58.60   N,007.15.53   E,55.58.78   N,007.15.37   E,0.201,4B,40F7,Ens,40F7,05/12/2010,16:28,05/12/2010,16:38,4067.05,2,DK2
92614,2010,L610,1,166,10,V,55.979666,7.254,55.975166,7.267833,55.58.78   N,007.15.24   E,55.58.51   N,007.16.07   E,0.537,4B,40F7,Ens,40F7,05/12/2010,16:09,05/12/2010,16:19,4067.05,2,DK2
92613,2010,L610,1,165,10,V,55.9795,7.265333,55.840833,7.252333,55.58.77   N,007.15.92   E,55.50.45   N,007.15.14   E,8.337,4B,40F7,Ens,40F7,05/12/2010,15:47,05/12/2010,15:57,4067.05,2,DK2
82757,2008,L151,1,138,10,V,55.296,5.589166,55.302666,5.59,55.17.76   N,005.35.35   E,55.18.16   N,005.35.40   E,0.401,4B,39F5,Forskellige,41F5,12/12/2008,05:42,12/12/2008,05:52,4165.16,1,DF1
82756,2008,L151,1,137,10,V,55.299666,5.595166,55.298166,5.584166,55.17.98   N,005.35.71   E,55.17.89   N,005.35.05   E,0.386,4B,39F5,Forskellige,41F5,12/12/2008,05:24,12/12/2008,05:34,4165.16,1,DF1
82755,2008,L151,1,136,10,V,55.302166,5.587833,55.295333,5.590666,55.18.13   N,005.35.27   E,55.17.72   N,005.35.44   E,0.421,4B,39F5,Forskellige,41F5,12/12/2008,05:02,12/12/2008,05:12,4165.16,1,DF1
82754,2008,L151,1,135,5,V,55.296333,5.593666,55.301166,5.5865,55.17.78   N,005.35.62   E,55.18.07   N,005.35.19   E,0.379,4B,39F5,Forskellige,41F5,12/12/2008,04:30,12/12/2008,04:35,4165.16,1,DK1
82753,2008,L151,1,134,10,V,55.299166,5.582166,55.2985,5.592833,55.17.95   N,005.34.93   E,55.17.91   N,005.35.57   E,0.366,4B,39F5,Forskellige,41F5,12/12/2008,04:12,12/12/2008,04:22,4165.16,1,DK1
82752,2008,L151,1,133,10,V,55.301833,5.593,55.284666,5.5865,55.18.11   N,005.35.58   E,55.17.08   N,005.35.19   E,1.054,4B,39F5,Forskellige,41F5,12/12/2008,03:55,12/12/2008,04:05,4165.16,1,DK1
82751,2008,L151,1,132,0,V,55.3015,5.593333,55.3015,5.593333,55.18.09   N,005.35.60   E,55.18.09   N,005.35.60   E,0,4B,39F5,Forskellige,41F5,12/12/2008,03:47,12/12/2008,03:47,4165.16,1,VVNY
82750,2008,L151,1,131,0,V,56.301,5.592333,56.301,5.592333,56.18.06   N,005.35.54   E,56.18.06   N,005.35.54   E,0,4B,41F5,Ens,41F5,12/12/2008,03:44,12/12/2008,03:44,4165.16,1,VVNY
82749,2008,L151,1,130,0,V,56.3005,5.5915,56.3005,5.5915,56.18.03   N,005.35.49   E,56.18.03   N,005.35.49   E,0,4B,41F5,Ens,41F5,12/12/2008,03:40,12/12/2008,03:40,4165.16,1,VVNY
82748,2008,L151,1,129,0,V,56.299833,5.590833,56.299833,5.590833,56.17.99   N,005.35.45   E,56.17.99   N,005.35.45   E,0,4B,41F5,Ens,41F5,12/12/2008,03:37,12/12/2008,03:37,4165.16,1,VVNY
